CO2 Captured,CO2 Stored,Energy Consumption,Water Usage,Land Area Used (hectares),Investments,Compliance Score,Sensor,Standard Emission Output,Current Emission Reduction
0.008921284000290602,0.0071390023538153175,0.022760628566701028,0.04602982236782621,0.001731253936907038,3.050002040431459,0.0010265955473990145,2,0.009813412400319663,0.0008921284000290609
0.00857977210738333,0.007240053510377826,0.022071995011079946,0.044515568940998264,0.0017971765076365352,2.9752738191538732,0.001007884546237866,2,0.009437749318121665,0.0008579772107383341
0.00868315384572581,0.006956908942709942,0.022796992457068902,0.04636487212220659,0.0018309218286081382,2.9277086412333024,0.0010343912330064398,2,0.009551469230298391,0.0008683153845725818
0.008633919436951798,0.00742301240215941,0.023127190595151156,0.045689722297230416,0.0017911337494067566,3.15807570839964,0.0010840306191444618,2,0.009497311380646979,0.0008633919436951808
0.008273244367811228,0.007253909306016442,0.023029170377988396,0.0448211542939189,0.0018156681693264757,2.9617684715828108,0.0010000382445770704,2,0.009100568804592353,0.0008273244367811242
0.00817352814122987,0.007400223929824712,0.02295526286569429,0.04685487575027081,0.0018671835880834234,2.9731195645531905,0.001093340255558012,2,0.008990880955352857,0.0008173528141229881
0.008695138293756085,0.007408827383464448,0.02148229691443116,0.046932873072971726,0.0018636743457500708,2.9965437801936567,0.0010530672615552653,2,0.009564652123131694,0.0008695138293756087
0.008690011878957146,0.006774585248754558,0.021361705157825824,0.04744990747252958,0.001727757661434587,3.101130245466213,0.0010311944447080504,2,0.009559013066852862,0.0008690011878957158
0.008273107820328186,0.007337275656272414,0.023244862238562612,0.045973759278853644,0.0017723185586289514,2.9514341511594546,0.0010507407928015075,2,0.009100418602361006,0.00082731078203282
0.008893310648512441,0.007183141103032417,0.02133353704976797,0.04521525897441094,0.0018904790787576215,3.0617784239796975,0.001061984630341886,2,0.009782641713363686,0.0008893310648512443
0.008926131464833861,0.007157884540777285,0.022272888392130055,0.043213629897442936,0.0018751181079554615,2.993306253829421,0.001035502568122984,2,0.009818744611317248,0.0008926131464833866
0.008726464870040113,0.007229914498573833,0.022772490560826496,0.04757425792517273,0.0018893759427846964,3.043800254001756,0.0010489133451508465,2,0.009599111357044124,0.0008726464870040113
0.00867098447943312,0.007118096035463077,0.022785879358560423,0.04708773120662379,0.0017977389982804582,2.927848258590487,0.0010163547407093666,2,0.009538082927376432,0.0008670984479433128
0.00849829640085209,0.007236104309186962,0.02137100196031914,0.04579312602140715,0.0017872280575036387,3.09358601483014,0.001083466023011901,2,0.0093481260409373,0.0008498296400852104
0.008921236969399947,0.007083510740617508,0.021422379400658633,0.04387473778539778,0.001829523553645147,3.0119651318964022,0.0010235761715881148,2,0.009813360666339942,0.0008921236969399952
0.008194908358914392,0.007427234221971202,0.021996900123118113,0.04520359102832263,0.0017778149946769412,2.9540917177250425,0.0010622076371047126,2,0.009014399194805832,0.0008194908358914402
0.008358465187170962,0.007283635832702257,0.021358202506589024,0.04519276083497226,0.001756481811277905,2.959772251566238,0.001020307741966749,2,0.009194311705888058,0.0008358465187170965
0.008641331012441252,0.0072625148020380986,0.021703476495226144,0.04646574971601712,0.0017737632520645286,3.0659392007073816,0.0010173894228470719,2,0.009505464113685377,0.0008641331012441255
0.00828795595538291,0.007325163362292723,0.021338927040642282,0.04322524278329196,0.0018540107526865063,3.129509982927632,0.0010858709194705087,2,0.009116751550921202,0.0008287955955382925
0.008162189418079103,0.007212605929400302,0.022591665456344973,0.04763284169482681,0.0017768429367985264,3.1902896281292294,0.0010609845404567053,2,0.008978408359887015,0.0008162189418079117
0.008360973306515803,0.006880064879505215,0.02154656680710213,0.04535576129668576,0.0017600019893801969,2.9515848872687047,0.0010659218844734435,2,0.009197070637167385,0.0008360973306515817
0.00857923619357197,0.007040369569928259,0.023273788461750534,0.04725136501646039,0.001815798503914847,3.1520809361953424,0.0010791145974822075,2,0.009437159812929167,0.0008579236193571975
0.008152833467663349,0.006888880281677975,0.02270691703864572,0.045787886027915094,0.0018773492550333748,3.0585497032686653,0.0010284699746192694,2,0.008968116814429685,0.0008152833467663361
0.00887256884696659,0.00721941999300708,0.02316739722966155,0.046186398020931704,0.0017968005878477734,2.9298402284058316,0.001023630109522934,2,0.009759825731663249,0.0008872568846966591
0.00883817848518426,0.00699151454113116,0.02337079973214036,0.047246341449749645,0.0018729999970398784,3.000356329676299,0.0010438585084730253,2,0.009721996333702685,0.0008838178485184259
0.008362502247466314,0.0072941616699382745,0.02117439803723107,0.045378851042692576,0.0018376416098928854,3.092842328234298,0.0010729775607259834,2,0.009198752472212947,0.000836250224746633
0.008288225400833096,0.006904308233921658,0.022773516407233945,0.04394163920174289,0.0018935152731738634,3.0567074648707275,0.0010765339690846775,2,0.009117047940916405,0.0008288225400833096
0.008156190017193683,0.007233014728276642,0.02213146615530362,0.044340783984581245,0.0018071054649812116,3.1676637339685367,0.0010515971584702953,2,0.008971809018913052,0.0008156190017193695
0.008652967725896903,0.007434837667291462,0.02179806380715383,0.04372888921591924,0.0017496704352570546,2.9675896630219607,0.0010022290621625202,2,0.009518264498486594,0.0008652967725896916
0.008283234592644215,0.007259026186429873,0.0216667100552126,0.04684286093403085,0.001795069533200881,3.223223319202892,0.0010478262200002341,2,0.009111558051908638,0.0008283234592644222
0.008427742272818346,0.006915993872066958,0.023245863065518305,0.04499840332710906,0.0017496944924595401,3.0441279605413443,0.0010010826318028218,2,0.009270516500100181,0.000842774227281835
0.00888565510418793,0.007099370145889285,0.02260637170165895,0.04472773382652083,0.001842433658769945,3.1181716411348406,0.0010930121290683437,2,0.009774220614606723,0.0008885655104187932
0.008374925573325096,0.007385312220103838,0.022197638227824574,0.04608464482298499,0.0017653682078526832,2.9838180283675766,0.000999612988457373,2,0.009212418130657606,0.0008374925573325104
0.008511866474261394,0.006893833206952763,0.02167797207186608,0.04617779105475872,0.0018805080216746882,3.1900613570377696,0.0010794082600590555,2,0.009363053121687535,0.0008511866474261408
0.008340816886575356,0.007102481991610391,0.022661681761500165,0.047112356187005565,0.0017494418560656706,3.023749635037901,0.0010318297705485546,2,0.009174898575232892,0.0008340816886575359
0.008829508853601127,0.007197832065380549,0.02251023611604642,0.04538214547904841,0.0017326096162642527,3.1230342483334645,0.0010133853868158006,2,0.00971245973896124,0.0008829508853601137
0.008661995926272483,0.007406135851467882,0.022526059993890252,0.04527360089361361,0.001727785610229908,3.062277255610306,0.001088603283469955,2,0.009528195518899732,0.0008661995926272491
0.008372011034969623,0.0068389404531858135,0.023263681819759782,0.04480601977340649,0.0018710486724516585,3.0839458784339215,0.0010029982406411845,2,0.009209212138466587,0.0008372011034969637
0.008599899186795316,0.007418761495727367,0.021724184744275576,0.04348447132361058,0.0018068144763655652,2.970746285691268,0.001001450489805019,2,0.009459889105474848,0.000859989918679532
0.008479716734349354,0.007228873147687778,0.022187905021274778,0.043322707520662675,0.0017275109913730353,3.219982132390629,0.0010043059552739006,2,0.00932768840778429,0.0008479716734349357
0.008840150393193644,0.0070102148080789795,0.021444712929455535,0.04483972649519222,0.0017315485581087357,2.9942650015660663,0.0010460226011294962,2,0.00972416543251301,0.0008840150393193656
0.008658093166666218,0.006908382472839375,0.022418359557912906,0.0457184033047674,0.0017387711764772918,3.0800305009261173,0.001044611902281565,2,0.00952390248333284,0.0008658093166666221
0.008331209727682488,0.00723180617235457,0.023201450953133876,0.04761396847733931,0.001832457409054602,2.9658845095915156,0.0010284926256096175,2,0.009164330700450737,0.0008331209727682493
0.008221471481103273,0.007296088308222387,0.023231577724319333,0.04405959884645296,0.0017675376292749063,3.0146205427138573,0.0010783851072152311,2,0.009043618629213601,0.0008221471481103283
0.00849154041289446,0.007052236880044075,0.023053035951247768,0.04446583472134065,0.0017594351218455835,3.228158849106439,0.0010194900894709435,2,0.009340694454183908,0.0008491540412894471
0.008162448973677213,0.007113927214422955,0.021681655674874255,0.046071298417601284,0.0018334483043518266,2.950735103418511,0.0010153243399079772,2,0.008978693871044935,0.0008162448973677225
0.008391419652798434,0.006779125531742245,0.022059412282828185,0.04673723391682765,0.0018279344457337765,3.0425360628876374,0.0010121993075837526,2,0.009230561618078278,0.0008391419652798437
0.00824078434197994,0.0073180743630873206,0.022016042256093826,0.043214348951831495,0.001868441318996659,3.063048437713307,0.0010160121427039627,2,0.009064862776177934,0.0008240784341979942
0.008194914973980295,0.007177358617591438,0.021425271625848653,0.04388913782830433,0.0018161504279954703,3.00821553210597,0.0010052085110875677,2,0.009014406471378326,0.0008194914973980311
0.008531964699720038,0.006857652149609207,0.022809375239411272,0.04751154385598719,0.0018526447464968963,2.987443608896462,0.0010051745783939922,2,0.009385161169692043,0.0008531964699720045
0.00885441159296312,0.007113516484333785,0.02289239366008355,0.04506788726589563,0.0018747749875876751,3.1592159793262287,0.0010723318854915461,2,0.009739852752259434,0.000885441159296313
0.008695851523826027,0.00689294489809603,0.022679038745354724,0.043382210742447136,0.0018034396252083107,3.0343547983702535,0.001046322077441758,2,0.00956543667620863,0.0008695851523826039
0.008400061853324129,0.007353993923552904,0.022152982230243628,0.04561528993358601,0.001774452019744145,3.0594225075969077,0.001068765726461765,2,0.009240068038656542,0.0008400061853324134
0.008387044621744895,0.007304210378195004,0.022527891158834776,0.045865564685450465,0.0018284437051333338,2.966849848939306,0.0010049566695133582,2,0.009225749083919385,0.0008387044621744905
0.00832364772890788,0.0069528355598188355,0.02223992684748739,0.04690411099113088,0.0017845461759727586,3.1137620929095227,0.0010436290134701656,2,0.009156012501798668,0.0008323647728907882
0.008433837278095806,0.006895197010744018,0.02325419366156954,0.045944210534074124,0.0018550220054751314,3.2347956514941054,0.001035648726629027,2,0.009277221005905388,0.0008433837278095813
0.008879597611845182,0.006795631538203825,0.02120858260832627,0.04567039654688955,0.0017888378742364325,3.060723374933877,0.001013143204237736,2,0.0097675573730297,0.0008879597611845189
0.008148190837737447,0.006928641870234665,0.022435506744264182,0.045414584176107255,0.0018746020614742783,2.9482117290485514,0.0010231787929763866,2,0.008963009921511193,0.0008148190837737462
0.008819911352059158,0.007251130260137563,0.021890304833599328,0.04747120120644518,0.0018411102534378282,3.1294952744104876,0.001014764879103621,2,0.009701902487265074,0.0008819911352059163
0.008413937676136875,0.007393720968488738,0.021993995677076224,0.04481356464921823,0.001796311492231963,3.031499688716585,0.0009911636987876336,2,0.009255331443750564,0.0008413937676136889
0.008383690537412902,0.0071673307386644,0.021563617599646763,0.04654953075840978,0.0018054535869376082,3.2239122827370075,0.0010396388963994363,2,0.009222059591154193,0.0008383690537412912
0.00868833044185941,0.006840579880977523,0.022625630757072714,0.04441588356859631,0.001898512729570161,3.2219899575887045,0.001017737465143138,2,0.009557163486045352,0.0008688330441859425
0.008775676544807107,0.006833894225552547,0.022575921553287557,0.045626630011230136,0.0017488200137675267,3.039985176049492,0.0010067629598673568,2,0.009653244199287819,0.0008775676544807119
0.008251263691921128,0.006851760787048607,0.02265958460928742,0.04537257381626164,0.0017772638153904432,2.9706219342589506,0.0009970720157874893,2,0.009076390061113241,0.0008251263691921133
0.0084325529012125,0.0072969704726502105,0.022162680075617294,0.04432225276727297,0.0018634725554873169,3.0184956129444673,0.0010287860876785724,2,0.009275808191333751,0.000843255290121251
0.008599795878123468,0.007306739292475539,0.0212338152228998,0.047335950530940446,0.0017379775796662828,3.072309841594243,0.0010603361155363828,2,0.009459775465935816,0.0008599795878123477
0.008561640305624,0.007069786165545166,0.02190938588301841,0.04433209300302927,0.0017397414961163277,3.1344038182156364,0.000998716218142189,2,0.009417804336186402,0.0008561640305624011
0.008893631162080504,0.007429737108775615,0.021684680713127607,0.04581879718448646,0.0018779178468109087,2.9638492874496656,0.001021456941476599,2,0.009782994278288555,0.0008893631162080508
0.008306219686860513,0.007253132673610032,0.022069491990561668,0.04692743297864538,0.0017971344305545895,3.1168143292635135,0.0010230316928057444,2,0.009136841655546565,0.0008306219686860516
0.0084804742171334,0.007311397039785597,0.022746558221211306,0.047117416807149246,0.0018407120535214798,3.021827993931496,0.0010437825393198716,2,0.00932852163884674,0.0008480474217133407
0.008857877174874433,0.006904694285232768,0.021585950074263283,0.04398202053653285,0.0019060468037659735,3.179792671733903,0.001067137206490175,2,0.009743664892361876,0.0008857877174874434
0.00867547592075469,0.007074476450056755,0.02231230792621445,0.04406082463500097,0.0018726029297489106,2.9964478892481625,0.0010580501614990444,2,0.00954302351283016,0.00086754759207547
0.00821954863217435,0.0071132014049096045,0.023038824630843828,0.0447121442882131,0.0017776329055659331,3.068717894131423,0.001024726179257881,2,0.009041503495391786,0.0008219548632174365
0.008300113431687482,0.007212891354284371,0.021365928240683774,0.04470026754313335,0.0017889878134631238,3.0830305363352553,0.000997113091414402,2,0.009130124774856231,0.0008300113431687489
0.00852099942229172,0.006810473482824716,0.022264535372870847,0.04348058565610266,0.0018612438729746772,2.9748307172666895,0.0010697243005149159,2,0.009373099364520894,0.0008520999422291734
0.008187882744867158,0.007035988295707692,0.02293244222681276,0.04346477969877438,0.0018705928846018166,3.0241088711972015,0.0010601182409799383,2,0.009006671019353875,0.0008187882744867172
0.008521638671132314,0.007268800612372525,0.02129903158778008,0.047407300512869004,0.0017456486847165253,3.1406882027759404,0.0010648011715142902,2,0.009373802538245546,0.0008521638671132314
0.008416069931353088,0.0073927865793115615,0.022425117518686772,0.047680169796563025,0.0018735966716060433,3.04990928158791,0.0010024334487045853,2,0.009257676924488398,0.00084160699313531
0.008283748232028522,0.007193787459370091,0.021970368432832003,0.043725672820909625,0.0018321698663946592,2.9498354979864265,0.0010598692570830267,2,0.009112123055231375,0.0008283748232028529
0.00865269814599702,0.0073033616200398905,0.022365244759150197,0.04690366527196158,0.001730884307568771,3.1888951374065684,0.0010076122953409136,2,0.009517967960596722,0.000865269814599702
0.008763934625199856,0.006827757918464846,0.02164645895576405,0.04437624975455779,0.0017620740332925005,3.014312024872364,0.0010434562797134418,2,0.009640328087719844,0.0008763934625199872
0.008113481662034091,0.00712242201845193,0.022069178978572836,0.04721947320714468,0.001759485869982686,3.211329321913962,0.0010064550672354365,2,0.008924829828237502,0.0008113481662034103
0.008281936345308475,0.006993159011134067,0.02301125447606947,0.045269065135795344,0.0018579337491082188,3.1771002019496755,0.0010655247680458472,2,0.009110129979839322,0.0008281936345308476
0.008925735147703218,0.007236804504738053,0.023093969938038295,0.04646056249925468,0.00177660789558134,3.011658731311005,0.0010374436671846165,2,0.00981830866247354,0.0008925735147703225
0.008207837836018661,0.00722728141410248,0.023325995698788203,0.04366959362703015,0.0017918817824676566,3.0110651777491046,0.0010583688948426918,2,0.009028621619620529,0.0008207837836018677
0.008694623342828922,0.0068466904423184136,0.0231782724825593,0.0446750942211376,0.001837105888192005,3.151200496846124,0.0010894289402683284,2,0.009564085677111814,0.0008694623342828927
0.008494324849621588,0.0073579373027055145,0.021719980516605022,0.04634827602846301,0.0018277361146070512,3.2109567095166085,0.0010026254157826575,2,0.009343757334583747,0.0008494324849621596
0.008939734291228133,0.007213219252911016,0.022184884241534662,0.04417997023688809,0.0018240939120789232,3.0600021130941437,0.0010217808592540582,2,0.009833707720350948,0.0008939734291228147
0.008539331948344898,0.00685675223484505,0.021441688959951452,0.04668986532204383,0.0018271373205062224,2.9897470166691997,0.0010590420150108626,2,0.009393265143179388,0.00085393319483449
0.008805597613178392,0.0070547686087847955,0.023361393680125925,0.04527986510379846,0.001776555793910997,2.948942283307619,0.0010163040929463576,2,0.009686157374496232,0.0008805597613178399
0.008329958909213616,0.006778313721334111,0.02299755636598366,0.04581243580087778,0.0017835025931301181,2.9597448237758934,0.0010305101204525775,2,0.009162954800134978,0.0008329958909213623
0.008784312085108267,0.0069708385332426515,0.023335926297362183,0.04688624682263545,0.0018198274377073404,3.144489126192562,0.0010921244291912,2,0.009662743293619094,0.0008784312085108274
0.008241085396395955,0.006968608174114946,0.022738690938516565,0.04767747253635616,0.001781728055834809,3.140380922786758,0.001065080734148988,2,0.00906519393603555,0.0008241085396395956
0.008104755559633272,0.006808584317964582,0.02180686910688463,0.04576612471010331,0.0017517869698696383,2.9592259537697863,0.0010903901533397963,2,0.0089152311155966,0.0008104755559633272
0.008513053852012498,0.0069740643061499885,0.021365986553174947,0.04380596586067059,0.001756410751598383,3.159162956768956,0.0009985977428167445,2,0.00936435923721375,0.0008513053852012512
0.00864425265928466,0.006945424570538449,0.022188501595877163,0.04722480828847395,0.0018481412761699773,3.1468824514899247,0.0010179389781298897,2,0.009508677925213127,0.000864425265928467
0.008829978727398262,0.006952562972764756,0.02139881099275999,0.04698887596511009,0.0017658729982299795,3.0094722767158153,0.0010025610677468215,2,0.009712976600138088,0.0008829978727398265
0.008115870988876221,0.006801356401755924,0.022895904010328493,0.04649146031756398,0.0017454190540066848,2.937786969734151,0.00102157830924641,2,0.008927458087763844,0.0008115870988876228
0.008602813721497819,0.006803545668224068,0.022700929743017673,0.04711017582755426,0.0017894218516478658,2.9756012893777193,0.0010602791566733558,2,0.009463095093647601,0.0008602813721497824
0.008130653368499533,0.007215448901414994,0.021763478195862315,0.043834840466172156,0.0018922030829368818,2.9465192508573654,0.001017638583087965,2,0.008943718705349487,0.0008130653368499541
0.008466789452091733,0.006913252894755923,0.023081877330471963,0.0475291225456645,0.0018193941373710865,3.000753205693773,0.0010142099871276243,2,0.009313468397300908,0.0008466789452091748
0.008267709871300209,0.007278855462443953,0.023392914857018544,0.04349387765722945,0.001879606254914367,3.014384525125707,0.0010915566567858501,2,0.00909448085843023,0.0008267709871300211
0.008718033571655253,0.007289438968225168,0.021984535496441044,0.04474386996410827,0.001795597929834796,2.97513217586661,0.0010072792240641772,2,0.009589836928820778,0.0008718033571655254
0.00819854447124071,0.007205775165851081,0.022941491106162414,0.047064488963979405,0.0017417530263618382,3.076511577482811,0.0010259709527257192,2,0.009018398918364782,0.0008198544471240722
